captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-08,西洋新歌日榜,western,newrelease,61,In My Victoria's Secret,SqvNvW99V6ObwFkbTS,USUG12604441,flowerovlove,PZn02cZw4cM7vnL9EB,In My Victoria's Secret,_-GYoSYxQDQcWks_RY,2026-07-13,"https://i.kfs.io/album/global/295418804,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,62,Wait a Minute,8klw0HVIsZ01OXpM1P,FRX282638958,KIKI,HYaBZ92Ia-MNXJGLTP,Wait a Minute,Kodpdssa1IXU9uUzUv,2026-07-15,"https://i.kfs.io/album/global/295235010,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,63,KISS KISS KISS,Sph7YXpc1sYnrz5r9N,USUG12604455,flowerovlove,PZn02cZw4cM7vnL9EB,KISS KISS KISS,GnNbGFxHPEfOCbzMRV,2026-07-30,"https://i.kfs.io/album/global/296259503,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,64,brand new chanel$,-lN2aVT_SD43nMCzkS,USQX92603227,Slayyyter,OnDYRj4Ue0DkOMrD3B,brand new chanel$,GrXld30JSVBLa-Tqh6,2026-07-31,"https://i.kfs.io/album/global/296469717,0v3/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,65,Crazy To Yourself,SsljumPvDXYxa-vh-G,USUG12607381,Tucker Wetmore,9XQMhbgpvg3gbricYq,Sunburn Mixtape,OmwF5BkoP4HnABrxkc,2026-07-31,"https://i.kfs.io/album/global/296309360,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,66,SPEECHLESS,-kAxwMxDMveSa5v-MJ,USUYG1811588,Denise Julia,ClQZEvYhr1GFSkYzs_,LOVE AGAIN,8o-QKjOA3_AF6P1Hhe,2026-07-23,"https://i.kfs.io/album/global/293445023,0v3/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,67,Ain't In LA,P_GnCTdKadNrhb5ozR,USUM72605978,ADÉLA,Okl5HxNM0d0gocGqOF,Ain't In LA,4tZSRneVtitQ-GY2gO,2026-07-23,"https://i.kfs.io/album/global/295988114,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,68,Hold Me,8tZ2GrKjsnPsGgb9gS,ZZA0Z2608959,Joshua Bassett,Cm6IYInD1F5sPY0KXh,Hold Me,D-web7tNdbwdMKB50U,2026-07-24,"https://i.kfs.io/album/global/296214371,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,69,Hookah Baby,8sa6VjuNV0ZqnocZex,USUM72606245,Ari Lennox,Gm8xQo8n1D6m5u6EMz,Hookah Baby,9aZUwSyTUhQp9nNlvW,2026-07-31,"https://i.kfs.io/album/global/296312636,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,70,99 Degrees,CqUzb8QiUh-7-l9JB2,KRA302600253,在玹 (JAEHYUN),HXKwiSKv8cmeE3xKGQ,99 Degrees,PZXMqAJo_n53UGNVPe,2026-07-10,"https://i.kfs.io/album/global/295630933,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,71,DNH,-n5QoGdYz-JyhqR_oU,USA2P2624776,Tove Lo,OoDTbA87hVggeSEUxI,DNH,9Y5OMgwXpTG8J7AdrY,2026-07-31,"https://i.kfs.io/album/global/296570629,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,72,Did U Get The Flowers?,HYMv2kcIzKb7cD7C6y,QZZ7X2688006,Jesse Gold,TaTPnTy6ixtKfw8TNm,Lucky Me,CknH9YhjW4Ta0S_o1o,2026-07-08,"https://i.kfs.io/album/global/294083286,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,73,Glitter,HZ1aI8ciEYKflPAbjF,QZJ842607464,Sasha Alex Sloan,HXNWWyKP8cmeFXNPk4,Glitter,8npiq2bUHSCv01fKb4,2026-07-31,"https://i.kfs.io/album/global/295571089,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,74,One song away from crying,__jizpzJVATFeDUZGO,GBAYE2600497,Rachel Chinouriri,CpIemKtnOiWI5mlAQl,One song away from crying,Gn_lmJxHPEfOALB2fq,2026-07-29,"https://i.kfs.io/album/global/295987044,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,75,I Just Got Mad,OkpnDhDHwySdIMGqUd,USSM12603784,Malcolm Todd,CtqEw9O-x-o4Z9u_Eh,I Just Got Mad,-lmJVzYWp_79xIOcFP,2026-07-09,"https://i.kfs.io/album/global/295576957,0v3/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,76,I Wish,5YruA5g3hYuu3t-0OS,GBAFL2600216,Julia Jacklin,KtG9WsJnpx6ujA-Q-v,I Wish,Ckln1BhjW4Ta0d-8Wc,2026-07-14,"https://i.kfs.io/album/global/295590108,0v1/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,77,Your Dad,-kiAOCwzMveSadnEBW,USWD12642023,"Dwayne Johnson, Stan Walker, Dinah Jane, Iam Tongi",DZMc_nAozZZ2Q5qIMq,Moana: Voices Across The Ocean - Music Inspired By,OnyB04DOrs6So8o4mv,2026-07-31,"https://i.kfs.io/album/global/296345483,0v2/fit/160x160.jpg"
2026-08-08,西洋新歌日榜,western,newrelease,78,The light in the painting,LagfHd55zEPTgRGcJi,USRC12601090,Lizzy McAlpine,GnQ7CzRjnXAaSoqCQQ,The light in the painting,XXWPBr96EjhjDEuN0W,2026-07-23,"https://i.kfs.io/album/global/296199770,0v3/fit/160x160.jpg"
