captured_date,chart_name,genre,chart_type,rank,track_name,track_id,isrc,artist_name,artist_id,album_name,album_id,release_date,image_url
2026-08-30,韓語單曲日榜,korean,single,52,HELP,5_cwfIszMf04gJ3jTc,ZZA0P2608793,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,53,MOTION (feat. Juicy J),-nxKMDdYz-JyjYl4oU,USA2P2650703,"CORTIS, Juicy J",0t1gzifq91sO_hYRnW,MOTION (feat. Juicy J),OpZ4YNIQB1A8-kOpO9,2026-07-31,"https://i.kfs.io/album/global/296681985,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,54,I LIKE IT,Pa1hZZlqWKr83gMQUX,KRA402600027,BABYMONSTER,CtBLzGOux-o4btpl6P,춤 (CHOOM),-pQB_rywReHVQPTgb2,2026-05-04,"https://i.kfs.io/album/global/292884745,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,55,RACE,GrkIzvDyk9Zkyw6kq2,ZZA0P2608792,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,56,Drowning,9YaQuOWutUrZ0Fg4ye,KRA382301989,WOODZ,9Y9syBZDWhowf1jI-I,OO-LI,8kdbZoqeGTiCLuNyL8,2023-04-26,"https://i.kfs.io/album/global/241137178,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,57,WET,SmMPudNp2bwp7_PQGd,US5TA2600210,J.Y. Park (박진영),1-SmmthINgmCPw9neL,WET,D-qPT0tNdbwdPoaP4D,2026-07-23,"https://i.kfs.io/album/global/296275210,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,58,Shut The Door,HYdFxQd4zKb7d_SLBF,US5TA2600152,Young K (Day6),DYVKuiLbTDw-Cxx0Gz,YOUNGEST,8n5F6DbUHSCv1wA2JM,2026-07-27,"https://i.kfs.io/album/global/296450771,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,59,Goodbye (Feat. TABLO),CqgpNuRSUh-79gB79N,ZZA0P2608795,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,60,4 Flowers,Oq9VSSvPMMmVfOPjAE,KRA382602464,MAMAMOO (마마무),XXb-kJoqvXP51mjzmg,4WARD,Ot9s0ecREqbM_VsPVs,2026-06-04,"https://i.kfs.io/album/global/294248315,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,61,BEAUTIFUL,0lkjcR-Hs1XUd9dGzd,ZZA0P2608800,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,62,TOO LATE,GkJn2wvOnSw3RwJXFl,ZZA0P2608796,東海 (DONGHAE),OrEWvz6WblPkaPH4cT,ALIVE,DZGQNEsv1aDjGcoFVh,2026-04-20,"https://i.kfs.io/album/tw/292372442,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,63,Supernova,0r1cl9Ix97Udy_zNTl,KRA302400090,aespa,9-icI58ApgvpPEhWSV,Supernova,HXYf2TLMRr3ePoz28B,2024-05-13,"https://i.kfs.io/album/global/269721328,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,64,Fate,KkSHduwj5hrtCYyt4C,KRA392300030,i-dle,DXQVoCQF1asjEu9yaW,2,CsqLKmyf0h_RnJxPBj,2024-01-29,"https://i.kfs.io/album/global/279199063,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,65,NORMAL (Korean Ver.),Ko1e0vLhP2VFtUAGEw,USA2P2641815,BTS防彈少年團,PaE4NNTCBoelD0bYjc,NORMAL,P-yFsahzmaj9r8dFaA,2026-07-16,"https://i.kfs.io/album/global/296009250,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,66,THAT’S A NO NO,L_CqmNrZ_NyBoDkQxj,US5TA2000008,ITZY,8nWeVUdUM64-e_r7-r,IT'z ME,Cs4PdS0P0h_RkdW9uk,2020-03-09,"https://i.kfs.io/album/global/156268575,0v1/fit/160x160.jpg"
2026-08-30,韓語單曲日榜,korean,single,67,Body to Body,WtFUfqVgoKRKUdAJx7,USA2P2600443,BTS防彈少年團,PaE4NNTCBoelD0bYjc,ARIRANG,8ryOwwU7LZoqP67a7g,2026-03-20,"https://i.kfs.io/album/global/291366347,0v2/fit/160x160.jpg"
